user_id,rank,item_id,name,score
4394,2,8,toro,4
4394,3,9,amaebi,4
4394,4,37,negi_toro,4
4394,5,22,kani,3
4394,6,7,tamago,2
4394,7,12,akagai,2
4394,8,29,kappa_maki,2
4394,9,14,awabi,1
4394,10,17,shako,1
4395,1,3,ika,4
4395,2,14,awabi,4
4395,3,41,botanebi,4
4395,4,0,ebi,3
4395,5,38,nattou_maki,3
4395,6,27,kanpachi,2
4395,7,28,mirugai,2
4395,8,68,hiragai,2
4395,9,4,uni,1
4395,10,16,kazunoko,0
4396,1,56,nasu,4
4396,2,5,tako,3
4396,3,13,hamachi,3
4396,4,21,aji,3
4396,5,48,ume_shiso_maki,3
4396,6,33,hokkigai,1
4396,7,17,shako,0
4396,8,23,kohada,0
4396,9,25,unagi,0
4396,10,28,mirugai,0
4397,1,1,anago,4
4397,2,8,toro,4
4397,3,12,akagai,4
4397,4,13,hamachi,4
4397,5,22,kani,4
4397,6,50,tarako,4
4397,7,4,uni,3
4397,8,21,aji,3
4397,9,42,tobiko,2
4397,10,69,okura,2
4398,1,1,anago,4
4398,2,6,ikura,4
4398,3,19,chu_toro,4
4398,4,20,hirame,4
4398,5,23,kohada,4
4398,6,34,shimaaji,4
4398,7,0,ebi,2
4398,8,17,shako,2
4398,9,29,kappa_maki,2
4398,10,40,takuwan_maki,2
4399,1,38,nattou_maki,4
4399,2,0,ebi,2
4399,3,4,uni,2
4399,4,12,akagai,1
4399,5,27,kanpachi,1
4399,6,29,kappa_maki,1
4399,7,3,ika,0
4399,8,32,iwashi,0
4399,9,49,komochi_konbu,0
4399,10,78,kaiware,0
4400,1,13,hamachi,4
4400,2,48,ume_shiso_maki,4
4400,3,16,kazunoko,3
4400,4,15,samon,2
4400,5,1,anago,1
4400,6,5,tako,1
4400,7,18,saba,0
4400,8,33,hokkigai,0
4400,9,35,kanimiso,0
4400,10,68,hiragai,0
4401,1,0,ebi,4
4401,2,2,maguro,4
4401,3,38,nattou_maki,4
4401,4,41,botanebi,4
4401,5,79,kurumaebi,4
4401,6,3,ika,3
4401,7,10,hotategai,3
4401,8,31,katsuo,3
4401,9,71,sarada_maki,3
4401,10,1,anago,2
4402,1,4,uni,4
4402,2,41,botanebi,4
4402,3,57,shirauo,4
4402,4,14,awabi,3
4402,5,16,kazunoko,3
4402,6,24,torigai,2
4402,7,29,kappa_maki,2
4402,8,3,ika,1
4402,9,5,tako,1
4402,10,12,akagai,1
4403,1,9,amaebi,4
4403,2,19,chu_toro,4
4403,3,75,ika_nattou,4
4403,4,78,kaiware,4
4403,5,18,saba,1
4403,6,44,mentaiko,1
4403,7,85,kamo,1
4403,8,17,shako,0
4403,9,46,suzuki,0
4403,10,98,shishamo,0
4404,1,2,maguro,4
4404,2,3,ika,4
4404,3,9,amaebi,4
4404,4,11,tai,4
4404,5,34,shimaaji,4
4404,6,7,tamago,3
4404,7,23,kohada,3
4404,8,42,tobiko,3
4404,9,14,awabi,0
4404,10,38,nattou_maki,0
4405,1,1,anago,4
4405,2,20,hirame,4
4405,3,34,shimaaji,4
4405,4,37,negi_toro,4
4405,5,46,suzuki,4
4405,6,79,kurumaebi,4
4405,7,78,kaiware,3
4405,8,5,tako,2
4405,9,9,amaebi,2
4405,10,28,mirugai,1
4406,1,3,ika,4
4406,2,30,geso,4
4406,3,2,maguro,3
4406,4,21,aji,3
4406,5,38,nattou_maki,3
4406,6,18,saba,2
4406,7,26,tekka_maki,2
4406,8,10,hotategai,1
4406,9,20,hirame,1
4406,10,31,katsuo,0
4407,1,1,anago,3
4407,2,6,ikura,3
4407,3,15,samon,3
4407,4,47,tarabagani,3
4407,5,12,akagai,2
4407,6,13,hamachi,2
4407,7,14,awabi,2
4407,8,20,hirame,2
4407,9,51,sazae,2
4407,10,25,unagi,1
4408,1,8,toro,4
4408,2,9,amaebi,4
4408,3,19,chu_toro,4
4408,4,0,ebi,3
4408,5,5,tako,3
4408,6,11,tai,3
4408,7,17,shako,3
4408,8,20,hirame,3
4408,9,23,kohada,3
4408,10,7,tamago,2
4409,1,0,ebi,4
4409,2,2,maguro,4
4409,3,9,amaebi,4
4409,4,26,tekka_maki,4
4409,5,37,negi_toro,4
4409,6,1,anago,3
4409,7,8,toro,3
4409,8,14,awabi,3
4409,9,69,okura,2
4409,10,88,ishigakidai,2
4410,1,1,anago,4
4410,2,8,toro,4
4410,3,23,kohada,4
4410,4,25,unagi,4
4410,5,34,shimaaji,4
4410,6,76,zuke,4
4410,7,2,maguro,2
4410,8,40,takuwan_maki,2
4410,9,63,hamaguri,2
4410,10,55,hamo,1
4411,1,1,anago,4
4411,2,3,ika,4
4411,3,11,tai,4
4411,4,16,kazunoko,4
4411,5,21,aji,4
4411,6,23,kohada,4
4411,7,25,unagi,4
4411,8,31,katsuo,4
4411,9,71,sarada_maki,4
4411,10,12,akagai,3
4412,1,7,tamago,4
4412,2,14,awabi,4
4412,3,19,chu_toro,4
4412,4,25,unagi,4
4412,5,3,ika,3
4412,6,18,saba,3
4412,7,30,geso,2
4412,8,34,shimaaji,2
4412,9,64,basashi,2
4412,10,35,kanimiso,1
4413,1,2,maguro,4
4413,2,6,ikura,4
4413,3,20,hirame,4
4413,4,0,ebi,3
4413,5,17,shako,3
4413,6,71,sarada_maki,3
4413,7,11,tai,2
4413,8,67,ana_kyu_maki,2
4413,9,7,tamago,1
4413,10,25,unagi,1
4414,1,0,ebi,4
4414,2,6,ikura,4
4414,3,10,hotategai,4
4414,4,22,kani,4
4414,5,74,shiso_maki,4
4414,6,1,anago,3
4414,7,44,mentaiko,3
4414,8,18,saba,2
4414,9,2,maguro,1
4414,10,28,mirugai,1
4415,1,31,katsuo,4
4415,2,3,ika,3
4415,3,15,samon,3
4415,4,57,shirauo,3
4415,5,11,tai,2
4415,6,16,kazunoko,2
4415,7,36,engawa,2
4415,8,62,gyusashi,2
4415,9,66,tsubugai,2
4415,10,35,kanimiso,1
4416,1,0,ebi,4
4416,2,10,hotategai,4
4416,3,25,unagi,4
4416,4,41,botanebi,4
4416,5,47,tarabagani,4
4416,6,7,tamago,2
4416,7,23,kohada,2
4416,8,33,hokkigai,2
4416,9,40,takuwan_maki,2
4416,10,66,tsubugai,2
4417,1,7,tamago,4
4417,2,15,samon,4
4417,3,20,hirame,4
4417,4,22,kani,4
4417,5,41,botanebi,4
4417,6,36,engawa,3
4417,7,6,ikura,1
4417,8,12,akagai,1
4417,9,77,himo,1
4417,10,49,komochi_konbu,0
4418,1,2,maguro,4
4418,2,3,ika,4
4418,3,10,hotategai,4
4418,4,24,torigai,4
4418,5,31,katsuo,4
4418,6,47,tarabagani,4
4418,7,58,nattou,4
4418,8,20,hirame,2
4418,9,32,iwashi,0
4418,10,62,gyusashi,0
4419,1,11,tai,4
4419,2,14,awabi,4
4419,3,62,gyusashi,4
4419,4,33,hokkigai,3
4419,5,1,anago,1
4419,6,7,tamago,1
4419,7,17,shako,1
4419,8,4,uni,0
4419,9,6,ikura,0
4419,10,16,kazunoko,0
4420,1,7,tamago,4
4420,2,28,mirugai,4
4420,3,73,buri,4
4420,4,0,ebi,3
4420,5,24,torigai,3
4420,6,61,negi_toro_maki,3
4420,7,40,takuwan_maki,2
4420,8,56,nasu,2
4420,9,3,ika,1
4420,10,30,geso,0
4421,1,1,anago,4
4421,2,2,maguro,3
4421,3,15,samon,2
4421,4,27,kanpachi,2
4421,5,5,tako,1
4421,6,11,tai,1
4421,7,14,awabi,1
4421,8,16,kazunoko,1
4421,9,12,akagai,0
4421,10,34,shimaaji,0
4422,1,5,tako,4
4422,2,6,ikura,4
4422,3,10,hotategai,4
4422,4,11,tai,4
4422,5,19,chu_toro,4
4422,6,75,ika_nattou,4
4422,7,50,tarako,3
4422,8,95,karei,3
4422,9,94,uni_kurage,1
4422,10,9,amaebi,0
4423,1,2,maguro,4
4423,2,8,toro,4
4423,3,11,tai,4
4423,4,29,kappa_maki,4
4423,5,39,sayori,4
4423,6,3,ika,3
4423,7,19,chu_toro,3
4423,8,27,kanpachi,3
4423,9,37,negi_toro,3
4423,10,22,kani,0
4424,1,9,amaebi,4
4424,2,10,hotategai,4
4424,3,13,hamachi,4
4424,4,37,negi_toro,4
4424,5,20,hirame,3
4424,6,7,tamago,2
4424,7,25,unagi,2
4424,8,62,gyusashi,2
4424,9,3,ika,1
4424,10,24,torigai,1
4425,1,5,tako,4
4425,2,6,ikura,4
4425,3,22,kani,4
4425,4,45,sarada,4
4425,5,40,takuwan_maki,3
4425,6,20,hirame,2
4425,7,21,aji,2
4425,8,28,mirugai,2
4425,9,67,ana_kyu_maki,2
4425,10,75,ika_nattou,2
4426,1,36,engawa,4
4426,2,2,maguro,3
4426,3,9,amaebi,3
4426,4,31,katsuo,3
4426,5,48,ume_shiso_maki,3
4426,6,1,anago,2
4426,7,22,kani,2
4426,8,10,hotategai,1
4426,9,25,unagi,1
4426,10,51,sazae,0
4427,1,0,ebi,4
4427,2,8,toro,4
4427,3,15,samon,4
4427,4,45,sarada,4
4427,5,30,geso,3
4427,6,14,awabi,2
4427,7,20,hirame,2
4427,8,36,engawa,2
4427,9,1,anago,1
4427,10,64,basashi,1
4428,1,21,aji,4
4428,2,23,kohada,4
4428,3,34,shimaaji,4
4428,4,15,samon,3
4428,5,26,tekka_maki,3
4428,6,3,ika,2
4428,7,12,akagai,2
4428,8,14,awabi,2
4428,9,30,geso,2
4428,10,68,hiragai,2
4429,1,8,toro,4
4429,2,13,hamachi,4
4429,3,26,tekka_maki,4
4429,4,1,anago,3
4429,5,10,hotategai,3
4429,6,29,kappa_maki,3
4429,7,94,uni_kurage,3
4429,8,20,hirame,2
4429,9,77,himo,2
4429,10,22,kani,0
4430,1,10,hotategai,4
4430,2,14,awabi,4
4430,3,18,saba,4
4430,4,21,aji,4
4430,5,6,ikura,3
4430,6,16,kazunoko,3
4430,7,43,inari,3
4430,8,48,ume_shiso_maki,3
4430,9,26,tekka_maki,2
4430,10,17,shako,0
4431,1,0,ebi,4
4431,2,7,tamago,4
4431,3,14,awabi,4
4431,4,24,torigai,4
4431,5,38,nattou_maki,4
4431,6,39,sayori,4
4431,7,53,toro_samon,4
4431,8,59,ankimo,4
4431,9,60,kanpyo_maki,4
4431,10,17,shako,3
4432,1,2,maguro,4
4432,2,6,ikura,4
4432,3,13,hamachi,4
4432,4,0,ebi,3
4432,5,4,uni,3
4432,6,12,akagai,3
4432,7,62,gyusashi,3
4432,8,18,saba,2
4432,9,24,torigai,2
4432,10,45,sarada,2
4433,1,0,ebi,4
4433,2,2,maguro,4
4433,3,3,ika,4
4433,4,5,tako,4
4433,5,7,tamago,4
4433,6,18,saba,4
4433,7,26,tekka_maki,4
4433,8,27,kanpachi,4
4433,9,97,namako,4
4433,10,95,karei,2
4434,1,6,ikura,4
4434,2,26,tekka_maki,3
4434,3,46,suzuki,3
4434,4,12,akagai,2
4434,5,20,hirame,2
4434,6,85,kamo,2
4434,7,49,komochi_konbu,1
4434,8,4,uni,0
4434,9,17,shako,0
4434,10,35,kanimiso,0
4435,1,6,ikura,4
4435,2,7,tamago,4
4435,3,8,toro,4
4435,4,15,samon,4
4435,5,22,kani,3
4435,6,25,unagi,3
4435,7,20,hirame,2
4435,8,16,kazunoko,1
4435,9,5,tako,0
4435,10,98,shishamo,0
4436,1,1,anago,4
4436,2,3,ika,4
4436,3,6,ikura,4
4436,4,8,toro,4
4436,5,10,hotategai,4
4436,6,16,kazunoko,4
4436,7,34,shimaaji,4
4436,8,37,negi_toro,4
4436,9,41,botanebi,4
4436,10,53,toro_samon,4
4437,1,26,tekka_maki,4
4437,2,11,tai,3
4437,3,13,hamachi,3
4437,4,21,aji,3
4437,5,23,kohada,3
4437,6,4,uni,2
4437,7,9,amaebi,2
4437,8,12,akagai,2
4437,9,46,suzuki,2
4437,10,50,tarako,2
4438,1,3,ika,4
4438,2,8,toro,4
4438,3,17,shako,4
4438,4,7,tamago,2
4438,5,37,negi_toro,1
4438,6,11,tai,0
4438,7,27,kanpachi,0
4438,8,29,kappa_maki,0
4438,9,46,suzuki,0
4438,10,62,gyusashi,0
4439,1,0,ebi,4
4439,2,1,anago,4
4439,3,4,uni,4
4439,4,28,mirugai,4
4439,5,39,sayori,4
4439,6,7,tamago,2
4439,7,32,iwashi,2
4439,8,40,takuwan_maki,2
4439,9,42,tobiko,2
4439,10,13,hamachi,1
4440,1,3,ika,4
4440,2,25,unagi,4
4440,3,26,tekka_maki,4
4440,4,4,uni,3
4440,5,11,tai,3
4440,6,20,hirame,3
4440,7,14,awabi,2
4440,8,42,tobiko,2
4440,9,24,torigai,1
4440,10,28,mirugai,1
4441,1,0,ebi,4
4441,2,2,maguro,4
4441,3,5,tako,4
4441,4,13,hamachi,4
4441,5,26,tekka_maki,4
4441,6,30,geso,4
4441,7,8,toro,3
4441,8,12,akagai,3
4441,9,27,kanpachi,3
4441,10,70,ume_maki,3
4442,1,3,ika,4
4442,2,5,tako,4
4442,3,8,toro,4
4442,4,9,amaebi,4
4442,5,43,inari,4
4442,6,49,komochi_konbu,2
4442,7,56,nasu,2
4442,8,78,kaiware,2
4442,9,82,sawara,2
4442,10,18,saba,0
4443,1,1,anago,4
4443,2,15,samon,4
4443,3,21,aji,4
4443,4,27,kanpachi,4
4443,5,34,shimaaji,4
4443,6,39,sayori,4
4443,7,46,suzuki,3
4443,8,80,mekabu,3
4443,9,5,tako,2
4443,10,6,ikura,2
4444,1,7,tamago,4
4444,2,20,hirame,4
4444,3,2,maguro,3
4444,4,8,toro,3
4444,5,26,tekka_maki,3
4444,6,29,kappa_maki,3
4444,7,37,negi_toro,3
4444,8,51,sazae,3
4444,9,1,anago,1
4444,10,15,samon,1
4445,1,14,awabi,4
4445,2,15,samon,4
4445,3,61,negi_toro_maki,4
4445,4,12,akagai,3
4445,5,25,unagi,3
4445,6,52,aoyagi,3
4445,7,62,gyusashi,3
4445,8,68,hiragai,2
4445,9,92,kyabia,2
4445,10,0,ebi,1
4446,1,1,anago,4
4446,2,6,ikura,4
4446,3,14,awabi,4
4446,4,15,samon,4
4446,5,22,kani,4
4446,6,32,iwashi,4
4446,7,41,botanebi,4
4446,8,44,mentaiko,4
4446,9,61,negi_toro_maki,4
4446,10,56,nasu,0
4447,1,1,anago,4
4447,2,6,ikura,3
4447,3,9,amaebi,3
4447,4,41,botanebi,3
4447,5,11,tai,2
4447,6,14,awabi,2
4447,7,27,kanpachi,2
4447,8,61,negi_toro_maki,2
4447,9,5,tako,1
4447,10,10,hotategai,1
4448,1,6,ikura,4
4448,2,11,tai,4
4448,3,13,hamachi,4
4448,4,20,hirame,4
4448,5,43,inari,4
4448,6,0,ebi,3
4448,7,38,nattou_maki,3
4448,8,26,tekka_maki,2
4448,9,36,engawa,2
4448,10,24,torigai,1
4449,1,0,ebi,4
4449,2,16,kazunoko,4
4449,3,27,kanpachi,3
4449,4,9,amaebi,2
4449,5,11,tai,1
4449,6,21,aji,1
4449,7,24,torigai,1
4449,8,30,geso,1
4449,9,4,uni,0
4449,10,33,hokkigai,0
4450,1,6,ikura,4
4450,2,25,unagi,4
4450,3,7,tamago,3
4450,4,23,kohada,3
4450,5,26,tekka_maki,2
4450,6,31,katsuo,2
4450,7,41,botanebi,2
4450,8,10,hotategai,1
4450,9,42,tobiko,1
4450,10,44,mentaiko,1
4451,1,2,maguro,4
4451,2,4,uni,4
4451,3,6,ikura,4
4451,4,10,hotategai,4
4451,5,14,awabi,4
4451,6,42,tobiko,4
4451,7,92,kyabia,4
4451,8,5,tako,3
4451,9,24,torigai,3
4451,10,7,tamago,1
4452,1,22,kani,4
4452,2,25,unagi,4
4452,3,37,negi_toro,4
4452,4,41,botanebi,4
4452,5,15,samon,3
4452,6,64,basashi,3
4452,7,20,hirame,2
4452,8,28,mirugai,1
4452,9,40,takuwan_maki,1
4452,10,24,torigai,0
4453,1,0,ebi,4
4453,2,4,uni,4
4453,3,5,tako,4
4453,4,8,toro,4
4453,5,10,hotategai,4
4453,6,34,shimaaji,3
4453,7,37,negi_toro,3
4453,8,17,shako,2
4453,9,12,akagai,0
4453,10,16,kazunoko,0
4454,1,6,ikura,4
4454,2,15,samon,4
4454,3,5,tako,3
4454,4,25,unagi,3
4454,5,11,tai,2
4454,6,12,akagai,2
4454,7,24,torigai,2
4454,8,42,tobiko,2
4454,9,10,hotategai,1
4454,10,3,ika,0
4455,1,2,maguro,4
4455,2,26,tekka_maki,4
4455,3,6,ikura,2
4455,4,45,sarada,2
4455,5,16,kazunoko,1
4455,6,0,ebi,0
4455,7,3,ika,0
4455,8,14,awabi,0
4455,9,30,geso,0
4455,10,52,aoyagi,0
4456,1,2,maguro,4
4456,2,4,uni,4
4456,3,8,toro,4
4456,4,11,tai,4
4456,5,13,hamachi,4
4456,6,20,hirame,4
4456,7,38,nattou_maki,4
4456,8,10,hotategai,3
4456,9,22,kani,3
4456,10,5,tako,2
4457,1,2,maguro,4
4457,2,4,uni,4
4457,3,11,tai,4
4457,4,14,awabi,4
4457,5,23,kohada,4
4457,6,71,sarada_maki,4
4457,7,1,anago,3
4457,8,3,ika,3
4457,9,18,saba,3
4457,10,22,kani,3
4458,1,4,uni,4
4458,2,9,amaebi,4
4458,3,15,samon,4
4458,4,35,kanimiso,4
4458,5,3,ika,3
4458,6,72,mentaiko_maki,3
4458,7,1,anago,2
4458,8,16,kazunoko,2
4458,9,23,kohada,2
4458,10,39,sayori,2
4459,1,3,ika,4
4459,2,5,tako,4
4459,3,21,aji,4
4459,4,30,geso,4
4459,5,7,tamago,3
4459,6,6,ikura,2
4459,7,39,sayori,2
4459,8,61,negi_toro_maki,2
4459,9,14,awabi,1
4459,10,99,kaki,1
4460,1,8,toro,4
4460,2,22,kani,4
4460,3,30,geso,4
4460,4,53,toro_samon,4
4460,5,62,gyusashi,4
4460,6,7,tamago,3
4460,7,46,suzuki,3
4460,8,23,kohada,2
4460,9,33,hokkigai,1
4460,10,4,uni,0
4461,1,1,anago,4
4461,2,15,samon,4
4461,3,22,kani,4
4461,4,45,sarada,4
4461,5,26,tekka_maki,3
4461,6,85,kamo,3
4461,7,12,akagai,2
4461,8,18,saba,2
4461,9,28,mirugai,2
4461,10,49,komochi_konbu,2
4462,1,1,anago,4
4462,2,10,hotategai,4
4462,3,27,kanpachi,4
4462,4,36,engawa,4
4462,5,2,maguro,3
4462,6,32,iwashi,3
4462,7,12,akagai,2
4462,8,24,torigai,2
4462,9,60,kanpyo_maki,2
4462,10,51,sazae,1
4463,1,3,ika,2
4463,2,15,samon,2
4463,3,39,sayori,2
4463,4,46,suzuki,2
4463,5,10,hotategai,1
4463,6,14,awabi,1
4463,7,16,kazunoko,1
4463,8,35,kanimiso,1
4463,9,44,mentaiko,1
4463,10,56,nasu,1
4464,1,0,ebi,4
4464,2,2,maguro,4
4464,3,5,tako,4
4464,4,7,tamago,4
4464,5,12,akagai,4
4464,6,6,ikura,3
4464,7,13,hamachi,3
4464,8,34,shimaaji,3
4464,9,4,uni,2
4464,10,32,iwashi,2
4465,1,45,sarada,4
4465,2,26,tekka_maki,3
4465,3,10,hotategai,2
4465,4,13,hamachi,2
4465,5,14,awabi,2
4465,6,21,aji,2
4465,7,33,hokkigai,2
4465,8,35,kanimiso,2
4465,9,68,hiragai,2
4465,10,3,ika,1
4466,1,15,samon,4
4466,2,21,aji,4
4466,3,37,negi_toro,4
4466,4,7,tamago,3
4466,5,20,hirame,3
4466,6,23,kohada,3
4466,7,69,okura,3
4466,8,4,uni,2
4466,9,3,ika,1
4466,10,9,amaebi,1
4467,1,9,amaebi,4
4467,2,11,tai,4
4467,3,13,hamachi,4
4467,4,25,unagi,4
4467,5,38,nattou_maki,4
4467,6,58,nattou,4
4467,7,70,ume_maki,4
4467,8,18,saba,2
4467,9,44,mentaiko,2
4467,10,82,sawara,2
4468,1,9,amaebi,4
4468,2,10,hotategai,4
4468,3,7,tamago,3
4468,4,27,kanpachi,3
4468,5,1,anago,2
4468,6,15,samon,2
4468,7,31,katsuo,2
4468,8,32,iwashi,2
4468,9,45,sarada,2
4468,10,55,hamo,2
4469,1,25,unagi,4
4469,2,2,maguro,3
4469,3,3,ika,3
4469,4,23,kohada,3
4469,5,27,kanpachi,3
4469,6,37,negi_toro,3
4469,7,40,takuwan_maki,3
4469,8,60,kanpyo_maki,3
4469,9,16,kazunoko,2
4469,10,45,sarada,2
4470,1,8,toro,4
4470,2,15,samon,4
4470,3,19,chu_toro,4
4470,4,44,mentaiko,3
4470,5,14,awabi,2
4470,6,21,aji,2
4470,7,39,sayori,2
4470,8,25,unagi,1
4470,9,1,anago,0
4470,10,3,ika,0
4471,1,9,amaebi,4
4471,2,22,kani,4
4471,3,0,ebi,3
4471,4,6,ikura,3
4471,5,7,tamago,3
4471,6,3,ika,2
4471,7,21,aji,2
4471,8,23,kohada,2
4471,9,27,kanpachi,2
4471,10,4,uni,0
4472,1,4,uni,4
4472,2,8,toro,4
4472,3,10,hotategai,4
4472,4,38,nattou_maki,4
4472,5,41,botanebi,4
4472,6,2,maguro,3
4472,7,21,aji,3
4472,8,7,tamago,2
4472,9,14,awabi,2
4472,10,84,kujira,1
4473,1,2,maguro,4
4473,2,3,ika,4
4473,3,4,uni,4
4473,4,9,amaebi,4
4473,5,14,awabi,4
4473,6,19,chu_toro,4
4473,7,45,sarada,4
4473,8,36,engawa,3
4473,9,70,ume_maki,2
4473,10,23,kohada,1
4474,1,3,ika,4
4474,2,5,tako,4
4474,3,8,toro,4
4474,4,15,samon,3
4474,5,31,katsuo,3
4474,6,41,botanebi,3
4474,7,7,tamago,2
4474,8,25,unagi,2
4474,9,28,mirugai,1
4474,10,59,ankimo,0
4475,1,0,ebi,4
4475,2,2,maguro,4
4475,3,29,kappa_maki,4
4475,4,42,tobiko,4
4475,5,43,inari,4
4475,6,76,zuke,4
4475,7,11,tai,2
4475,8,81,kue,2
4475,9,8,toro,1
4475,10,17,shako,1
4476,1,6,ikura,4
4476,2,13,hamachi,3
4476,3,14,awabi,3
4476,4,0,ebi,2
4476,5,10,hotategai,2
4476,6,22,kani,2
4476,7,30,geso,2
4476,8,40,takuwan_maki,2
4476,9,47,tarabagani,2
4476,10,72,mentaiko_maki,2
4477,1,0,ebi,4
4477,2,1,anago,4
4477,3,31,katsuo,3
4477,4,33,hokkigai,3
4477,5,34,shimaaji,3
4477,6,38,nattou_maki,3
4477,7,17,shako,2
4477,8,52,aoyagi,2
4477,9,6,ikura,1
4477,10,37,negi_toro,0
4478,1,0,ebi,4
4478,2,15,samon,4
4478,3,20,hirame,4
4478,4,28,mirugai,4
4478,5,33,hokkigai,4
4478,6,34,shimaaji,4
4478,7,43,inari,4
4478,8,54,sanma,4
4478,9,74,shiso_maki,4
4478,10,56,nasu,2
4479,1,0,ebi,4
4479,2,2,maguro,4
4479,3,8,toro,4
4479,4,11,tai,4
4479,5,36,engawa,4
4479,6,61,negi_toro_maki,4
4479,7,32,iwashi,3
4479,8,82,sawara,2
4479,9,6,ikura,1
4479,10,15,samon,0
4480,1,2,maguro,3
4480,2,11,tai,3
4480,3,15,samon,3
4480,4,40,takuwan_maki,3
4480,5,20,hirame,2
4480,6,36,engawa,2
4480,7,41,botanebi,2
4480,8,24,torigai,1
4480,9,33,hokkigai,1
4480,10,4,uni,0
4481,1,2,maguro,4
4481,2,6,ikura,4
4481,3,15,samon,4
4481,4,0,ebi,3
4481,5,14,awabi,3
4481,6,52,aoyagi,3
4481,7,18,saba,2
4481,8,23,kohada,2
4481,9,95,karei,2
4481,10,17,shako,0
4482,1,2,maguro,4
4482,2,8,toro,4
4482,3,11,tai,4
4482,4,15,samon,3
4482,5,20,hirame,3
4482,6,21,aji,3
4482,7,32,iwashi,3
4482,8,23,kohada,2
4482,9,12,akagai,1
4482,10,52,aoyagi,1
4483,1,1,anago,4
4483,2,8,toro,4
4483,3,50,tarako,4
4483,4,4,uni,3
4483,5,9,amaebi,3
4483,6,11,tai,3
4483,7,18,saba,3
4483,8,21,aji,3
4483,9,47,tarabagani,3
4483,10,24,torigai,2
4484,1,4,uni,4
4484,2,9,amaebi,4
4484,3,12,akagai,4
4484,4,26,tekka_maki,4
4484,5,50,tarako,4
4484,6,45,sarada,3
4484,7,5,tako,2
4484,8,15,samon,2
4484,9,39,sayori,2
4484,10,97,namako,1
4485,1,3,ika,4
4485,2,15,samon,4
4485,3,47,tarabagani,4
4485,4,13,hamachi,3
4485,5,32,iwashi,3
4485,6,25,unagi,2
4485,7,31,katsuo,2
4485,8,36,engawa,2
4485,9,67,ana_kyu_maki,2
4485,10,82,sawara,2
4486,1,26,tekka_maki,4
4486,2,28,mirugai,4
4486,3,6,ikura,3
4486,4,9,amaebi,3
4486,5,10,hotategai,3
4486,6,11,tai,3
4486,7,19,chu_toro,3
4486,8,29,kappa_maki,3
4486,9,21,aji,2
4486,10,32,iwashi,2
4487,1,8,toro,4
4487,2,13,hamachi,4
4487,3,14,awabi,4
4487,4,15,samon,4
4487,5,19,chu_toro,4
4487,6,22,kani,4
4487,7,24,torigai,4
4487,8,26,tekka_maki,4
4487,9,34,shimaaji,4
4487,10,35,kanimiso,4
4488,1,0,ebi,4
4488,2,2,maguro,4
4488,3,47,tarabagani,4
4488,4,50,tarako,4
4488,5,1,anago,3
4488,6,3,ika,3
4488,7,20,hirame,3
4488,8,46,suzuki,2
4488,9,57,shirauo,2
4488,10,84,kujira,2
4489,1,8,toro,4
4489,2,13,hamachi,4
4489,3,19,chu_toro,4
4489,4,1,anago,3
4489,5,26,tekka_maki,3
4489,6,10,hotategai,2
4489,7,24,torigai,2
4489,8,42,tobiko,2
4489,9,91,battera,2
4489,10,38,nattou_maki,0
4490,1,1,anago,4
4490,2,19,chu_toro,4
4490,3,21,aji,4
4490,4,36,engawa,4
4490,5,20,hirame,3
4490,6,24,torigai,3
4490,7,27,kanpachi,3
4490,8,79,kurumaebi,3
4490,9,5,tako,2
4490,10,44,mentaiko,2
4491,1,8,toro,4
4491,2,9,amaebi,4
4491,3,12,akagai,4
4491,4,15,samon,4
4491,5,19,chu_toro,4
4491,6,0,ebi,3
4491,7,2,maguro,3
4491,8,3,ika,2
4491,9,11,tai,2
4491,10,29,kappa_maki,0
4492,1,3,ika,4
4492,2,8,toro,4
4492,3,9,amaebi,4
4492,4,11,tai,4
4492,5,37,negi_toro,4
4492,6,41,botanebi,4
4492,7,47,tarabagani,4
4492,8,1,anago,3
4492,9,2,maguro,3
4492,10,14,awabi,3
4493,1,9,amaebi,4
4493,2,11,tai,4
4493,3,13,hamachi,4
4493,4,15,samon,4
4493,5,2,maguro,3
4493,6,7,tamago,2
4493,7,10,hotategai,2
4493,8,12,akagai,2
4493,9,28,mirugai,2
4493,10,16,kazunoko,1
4494,1,0,ebi,4
4494,2,15,samon,4
4494,3,19,chu_toro,4
4494,4,1,anago,3
4494,5,62,gyusashi,3
4494,6,10,hotategai,2
4494,7,12,akagai,2
4494,8,39,sayori,2
4494,9,7,tamago,1
4494,10,18,saba,1
4495,1,0,ebi,4
4495,2,9,amaebi,4
4495,3,16,kazunoko,4
4495,4,24,torigai,4
4495,5,34,shimaaji,4
4495,6,38,nattou_maki,4
4495,7,75,ika_nattou,4
4495,8,15,samon,1
4495,9,78,kaiware,1
4495,10,23,kohada,0
4496,1,10,hotategai,4
4496,2,19,chu_toro,4
4496,3,22,kani,4
4496,4,2,maguro,3
4496,5,26,tekka_maki,3
4496,6,46,suzuki,3
4496,7,14,awabi,2
4496,8,54,sanma,2
4496,9,5,tako,0
4496,10,62,gyusashi,0
4497,1,0,ebi,4
4497,2,13,hamachi,4
4497,3,20,hirame,4
4497,4,23,kohada,4
4497,5,32,iwashi,4
4497,6,33,hokkigai,4
4497,7,2,maguro,3
4497,8,44,mentaiko,2
4497,9,22,kani,1
4497,10,4,uni,0
